ExplorationSID;QuerySID;NbGroAdd;NbGroDel;NbSelAdd;NbSelDel;NbAggAdd;NbAggDel;AggLevel;FilterLevel
21;682;0;1;0;1;0;0;1;0
21;683;1;0;0;0;0;0;5;0
21;684;0;1;0;0;0;0;1;0
21;685;1;0;0;0;0;0;4;0
21;686;0;1;0;0;0;0;1;0
21;687;1;0;0;0;0;0;4;0
21;688;0;0;1;0;0;0;4;1
21;689;0;0;0;0;1;0;4;1
21;690;0;0;0;0;1;0;4;1
21;691;0;0;0;0;0;0;4;1
21;692;0;0;0;0;0;1;4;1
21;693;0;0;0;0;0;1;4;1
21;694;1;0;0;0;0;0;5;1
21;695;0;0;0;0;1;0;5;1
21;696;0;0;0;0;0;0;5;1
21;697;0;0;0;0;0;0;5;1
21;698;0;0;0;0;0;0;5;1
21;699;1;0;0;0;0;0;7;1
21;700;0;0;0;0;0;1;7;1
21;701;0;0;0;0;0;0;7;1
21;702;0;0;0;0;0;0;7;1
21;703;1;3;2;1;2;1;4;2
21;704;2;1;1;2;1;2;6;1
21;705;1;2;2;1;1;1;4;2
21;706;0;0;0;0;0;0;4;2
21;707;1;1;0;2;1;1;2;0
21;708;0;0;0;0;0;0;2;0
21;709;1;1;0;0;0;0;4;0
21;710;1;0;2;0;1;1;7;2
21;711;0;1;0;0;0;0;4;2
21;712;0;1;0;2;0;0;3;0
21;713;0;0;0;0;0;0;3;0
21;714;1;1;0;0;0;0;1;0
21;715;1;0;0;0;0;0;5;0
21;716;0;0;0;0;0;0;5;0
21;717;0;0;1;0;0;0;5;1
21;718;0;0;0;0;0;0;5;1
21;719;0;0;1;0;0;0;5;2
21;720;0;0;0;0;1;0;5;2
21;721;0;0;0;0;0;0;5;2
21;722;0;0;0;1;0;0;5;1
21;723;0;0;1;0;0;0;5;2
21;724;1;0;0;0;0;0;9;2
21;725;0;1;0;0;0;0;5;2
21;726;0;1;0;2;0;1;1;0
21;727;1;0;0;0;0;0;4;0
21;728;0;0;0;0;0;0;4;0
21;729;0;1;0;0;0;0;1;0
21;730;0;0;1;0;0;0;1;1
21;731;1;0;0;0;0;0;3;1
21;732;0;0;0;0;0;0;3;1
21;733;0;0;0;0;0;0;3;1
21;734;0;0;1;0;0;0;3;2
21;735;0;0;0;0;1;0;3;2
21;736;1;0;0;0;0;0;7;2
21;737;0;0;0;0;0;0;7;2
21;738;0;0;1;0;0;0;7;3
21;739;0;0;0;0;0;0;7;3
21;740;0;0;0;0;0;0;7;3
21;741;0;0;1;0;0;0;7;4
21;742;0;0;0;3;0;0;7;1
22;743;1;0;0;0;1;0;1;0
22;744;1;0;0;0;0;0;2;0
22;745;1;0;0;0;0;0;5;0
22;746;0;0;0;0;0;0;5;0
22;747;0;0;0;0;0;0;5;0
22;748;0;1;0;0;0;0;4;0
22;749;0;0;0;0;0;0;4;0
22;750;0;0;0;0;0;0;4;0
22;751;0;0;0;0;0;0;4;0
22;752;0;0;0;0;0;0;4;0
22;753;0;0;0;0;0;0;4;0
22;754;1;0;0;0;0;0;5;0
22;755;0;0;0;0;0;0;5;0
22;756;0;1;0;0;0;0;4;0
22;757;1;0;0;0;0;0;5;0
22;758;0;0;0;0;0;0;5;0
22;759;0;0;0;0;0;0;5;0
22;760;0;1;0;0;0;0;2;0
22;761;0;0;1;0;0;0;2;1
22;762;1;0;0;0;0;0;5;1
22;763;0;0;1;0;0;0;5;2
22;764;0;0;0;0;0;0;5;2
22;765;0;0;0;0;0;0;5;2
22;766;0;1;0;2;0;0;4;0
22;767;0;0;2;0;0;0;4;2
22;768;0;0;0;0;0;0;4;2
22;769;0;0;0;0;0;0;4;2
22;770;0;0;6;0;0;0;4;8
22;771;1;0;0;0;0;0;5;8
22;772;0;0;5;0;0;0;5;13
22;773;0;0;0;0;0;0;5;13
22;774;1;0;0;0;0;0;7;13
22;775;0;1;0;0;0;0;5;13
22;776;1;0;0;0;0;0;6;13
22;777;0;0;0;0;0;0;6;13
22;778;0;1;0;0;0;0;5;13
22;779;1;0;0;0;0;0;6;13
22;780;0;1;0;0;0;0;5;13
22;781;1;0;0;0;0;0;8;13
22;782;0;1;0;0;0;0;5;13
22;783;1;0;0;0;0;0;7;13
22;784;0;1;0;0;0;0;5;13
22;785;1;0;0;0;0;0;7;13
22;786;0;0;0;0;0;0;7;13
22;787;0;0;0;0;0;0;7;13
22;788;0;0;0;0;0;0;7;13
22;789;0;0;0;2;0;0;7;11
22;790;0;0;10;0;0;0;7;21
22;791;1;0;0;0;0;0;10;21
22;792;0;1;0;10;0;0;7;11
22;793;1;0;0;0;0;0;8;11
23;794;1;0;0;0;1;0;1;0
23;795;1;0;0;0;0;0;2;0
23;796;0;1;1;0;0;0;1;1
23;797;1;0;0;1;0;0;2;0
23;798;0;1;0;0;0;0;1;0
23;799;1;0;0;0;0;0;2;0
23;800;0;1;1;0;0;0;1;1
23;801;1;0;0;1;0;0;1;0
24;802;2;0;0;0;1;0;2;0
24;803;0;0;2;0;0;0;2;2
24;804;0;0;0;2;0;0;2;0
24;805;0;0;2;0;0;0;2;2
24;806;0;0;1;0;0;0;2;3
24;807;1;0;0;0;0;0;5;3
24;808;0;0;0;0;0;0;5;3
24;809;0;0;1;0;0;0;5;4
24;810;1;0;0;0;0;0;7;4
24;811;0;0;0;0;0;0;7;4
24;812;0;0;0;0;0;0;7;4
24;813;0;0;0;0;0;0;7;4
24;814;1;0;0;0;0;0;8;4
24;815;0;0;1;0;0;0;8;5
24;816;0;0;0;0;0;0;8;5
24;817;0;0;0;0;0;0;8;5
24;818;0;0;0;0;0;0;8;5
24;819;0;0;0;0;0;0;8;5
24;820;0;0;0;0;0;0;8;5
24;821;0;0;0;0;0;0;8;5
25;822;2;0;0;0;1;0;3;0
25;823;0;2;2;0;0;0;0;2
25;824;0;0;0;1;0;0;0;1
25;825;2;0;1;1;0;0;3;1
25;826;0;2;1;1;0;0;0;1
25;827;2;0;0;1;0;0;3;0
25;828;0;0;2;0;0;0;3;2
25;829;1;0;0;0;0;0;4;2
25;830;1;0;0;0;0;0;5;2
25;831;0;1;0;2;0;0;4;0
25;832;0;0;2;0;0;0;4;2
25;833;0;0;0;0;0;0;4;2
25;834;0;0;0;0;0;0;4;2
25;835;0;0;0;0;0;0;4;2
25;836;0;0;0;0;0;0;4;2
25;837;0;0;0;0;0;0;4;2
25;838;0;0;0;0;1;1;4;2
25;839;0;0;0;0;1;1;4;2
25;840;0;0;0;0;1;1;4;2
25;841;1;0;0;0;0;0;5;2
25;842;0;0;0;0;0;0;5;2
25;843;0;0;0;2;0;0;5;0
25;844;1;0;0;0;0;0;8;0
25;845;0;0;1;0;0;0;8;1
25;846;0;0;0;0;0;0;8;1
25;847;0;1;0;0;0;0;5;1
25;848;0;0;0;0;1;0;5;1
25;849;0;0;0;0;0;0;5;1
25;850;0;0;0;0;0;0;5;1
25;851;0;0;0;0;0;1;5;1
25;852;0;0;0;0;0;0;5;1
25;853;0;0;0;1;0;0;5;0
25;854;0;0;1;0;0;0;5;1
25;855;0;0;2;0;0;0;5;3
25;856;0;0;1;0;0;0;5;4
25;857;1;0;0;0;0;0;6;4
25;858;0;0;0;0;0;0;6;4
25;859;0;1;0;1;0;0;5;3
25;860;0;0;0;0;0;0;5;3
25;861;0;0;0;0;0;0;5;3
25;862;0;0;0;0;0;0;5;3
25;863;0;0;0;0;0;0;5;3
26;864;2;0;0;0;1;0;0;0
26;865;0;0;0;0;1;1;0;0
26;866;1;1;0;0;0;0;0;0
26;867;0;0;0;0;1;0;0;0
27;868;1;0;0;0;1;0;1;0
27;869;0;0;0;0;0;0;1;0
27;870;0;0;0;0;0;0;1;0
27;871;0;0;0;0;0;0;1;0
27;872;0;0;0;0;0;0;1;0
27;873;0;1;0;0;1;1;0;0
27;874;0;0;0;0;0;0;0;0
27;875;0;0;0;0;0;0;0;0
27;876;0;0;0;0;0;0;0;0
27;877;0;0;0;0;0;0;0;0
27;878;1;0;0;0;1;1;1;0
27;879;0;0;0;0;0;0;1;0
27;880;0;1;0;0;0;0;0;0
27;881;0;0;0;0;0;0;0;0
27;882;0;0;0;0;0;0;0;0
27;883;1;0;0;0;0;0;1;0
27;884;0;0;0;0;1;0;1;0
27;885;0;0;0;0;1;0;1;0
27;886;0;0;0;0;0;0;1;0
27;887;0;0;0;0;0;1;1;0
27;888;0;0;0;0;0;1;1;0
27;889;0;0;0;0;1;0;1;0
27;890;0;0;0;0;0;0;1;0
27;891;0;0;0;0;0;1;1;0
27;892;0;0;0;0;1;0;1;0
27;893;0;0;0;0;0;1;1;0
27;894;1;0;0;0;0;0;2;0
27;895;0;0;0;0;0;0;2;0
27;896;0;0;0;0;0;0;2;0
27;897;0;0;2;0;0;0;2;2
27;898;0;0;0;0;1;0;2;2
27;899;0;0;0;0;0;1;2;2
27;900;1;0;0;0;0;0;3;2
27;901;0;0;0;0;0;0;3;2
27;902;0;1;0;0;0;0;2;2
27;903;1;0;0;0;0;0;4;2
27;904;0;1;0;0;0;0;2;2
27;905;1;0;0;0;0;0;3;2
27;906;1;0;0;0;0;0;6;2
27;907;0;1;0;0;0;0;5;2
27;908;1;1;0;0;0;0;4;2
27;909;0;0;0;0;0;0;4;2
27;910;0;1;0;0;0;0;2;2
27;911;0;0;0;0;0;0;2;2
27;912;0;0;0;0;0;0;2;2
27;913;0;0;0;0;0;0;2;2
27;914;0;0;0;0;0;0;2;2
27;915;0;0;0;0;0;0;2;2
27;916;0;0;0;0;0;0;2;2
27;917;1;0;0;0;0;0;3;2
27;918;0;0;0;0;0;0;3;2
27;919;0;0;0;0;0;0;3;2
27;920;0;0;0;0;0;0;3;2
27;921;0;0;0;0;0;0;3;2
27;922;1;0;0;0;0;0;4;2
27;923;0;0;0;0;0;0;4;2
28;924;3;0;1;0;1;0;6;1
28;925;0;0;1;0;0;0;6;2
28;926;1;0;0;0;0;0;8;2
28;927;0;0;0;0;0;0;8;2
28;928;0;0;0;0;0;0;8;2
28;929;0;0;0;0;0;0;8;2
28;930;0;1;0;0;0;0;6;2
28;931;1;0;0;0;0;0;8;2
28;932;0;0;1;0;0;0;8;3
28;933;1;0;0;0;0;0;9;3
28;934;0;0;0;0;0;0;9;3
28;935;0;0;0;0;0;0;9;3
28;936;0;0;0;0;0;0;9;3
28;937;0;0;0;0;0;0;9;3
28;938;0;0;0;0;0;0;9;3
28;939;0;0;0;0;0;0;9;3
28;940;1;0;0;0;0;0;10;3
28;941;0;0;0;0;0;0;10;3
